image_path,label_id,label_name,split,included,source_dataset,source_image_id,crop_x1,crop_y1,crop_x2,crop_y2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2007.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2007.JPG2252286:13,3674.88,1016.8,3923.12,1614.2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2007.JPG,3,ceiling,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2007.JPG2252286:15,3653.72,788.92,4032.0,1312.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2007.JPG,2,floor,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2007.JPG2252286:20,0.0,1537.88,4032.0,3024.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:1,0.0,2742.12,3024.0,3508.88
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:2,0.0,1899.68,3024.0,2368.32
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:3,0.0,1419.84,3024.0,1741.16
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:4,0.0,1104.44,3024.0,1344.56
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:5,0.0,859.24,3024.0,1087.76
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:6,0.0,689.88,2680.04,880.12
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:7,0.0,545.0,2935.0,719.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:8,0.0,432.04,3024.0,590.96
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:9,0.0,103.88,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2116.JPG,4,roof,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2116.JPG4330638:10,119.92,288.92,3024.0,493.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1895.JPG,9,door,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1895.JPG2494942:1,3614.0,857.44,3933.0,1764.56
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1895.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1895.JPG2494942:2,0.0,106.12,4032.0,2641.88
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1895.JPG,2,floor,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1895.JPG2494942:5,0.0,1520.0,4032.0,3024.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1895.JPG,3,ceiling,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1895.JPG2494942:6,0.0,0.0,4032.0,906.76
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,9,door,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:1,1204.6,339.76,2950.4,2460.24
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:2,0.0,0.0,3024.0,2884.6
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,5,column,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:3,2798.96,403.52,3017.04,2092.48
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,2,floor,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:4,0.0,1760.84,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:5,1587.2,0.0,2352.8,335.92
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:6,1839.8,0.0,2814.2,289.16
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:7,1311.08,0.0,1918.92,277.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:11,2009.84,0.0,3024.0,414.68
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:12,2251.68,41.24,3024.0,443.76
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_1954.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_1954.JPG2436168:13,2446.16,175.0,3024.0,465.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:1,103.32,496.8,446.68,891.2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:9,503.56,1889.68,843.44,2416.32
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:10,332.0,2697.88,767.0,3294.12
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:25,2008.36,3146.76,2394.64,3614.24
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:26,2223.92,3127.64,3024.0,3814.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:27,1909.16,2451.08,2225.84,2913.92
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:28,2078.2,2424.4,3024.0,3230.6
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:30,1964.72,1887.0,3024.0,2815.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:32,1881.4,1458.04,3024.0,2515.96
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:34,1810.12,1101.64,3024.0,2281.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:38,1755.04,814.28,3024.0,2100.72
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:39,1707.76,556.68,3024.0,1953.32
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:40,1668.64,338.6,3024.0,1823.4
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,4,roof,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:41,1343.84,30.8,3024.0,1643.2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:43,0.0,0.0,2231.32,3935.72
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:45,0.0,918.2,311.32,1393.8
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:47,1529.92,162.8,2430.08,3834.2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:48,1661.08,148.76,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:49,438.68,3031.72,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:50,176.56,3043.12,719.44,3896.88
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:52,512.16,3674.72,2539.84,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:53,250.08,3676.64,712.92,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2114.JPG,3,ceiling,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2114.JPG3603375:55,0.0,3627.04,2825.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:36,2384.72,633.24,2925.28,1615.76
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:37,2404.72,922.36,2945.28,1801.64
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:38,2433.36,1249.16,2964.64,2000.84
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:39,2454.88,1553.96,2993.12,2207.04
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:40,2478.96,1882.04,3016.04,2417.96
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:41,2498.48,2231.16,3024.0,2634.84
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,8,window,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:42,2525.08,2594.68,3024.0,2860.32
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:45,2207.56,324.8,2634.44,3387.2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:46,2260.24,300.72,3024.0,3683.28
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,4,roof,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:48,2066.44,222.68,2944.56,1329.32
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:49,1901.04,196.32,2204.96,713.68
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:50,1759.36,0.0,2493.64,3716.12
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:54,2071.24,3394.84,2357.76,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:55,2282.68,3319.16,2606.32,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:63,2897.36,1513.16,3022.64,2757.84
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:120,270.76,0.0,2014.24,3799.04
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:121,0.0,277.92,610.16,3440.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,0,wall,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:122,0.0,438.44,289.32,3143.56
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/train/IMG_2111.JPG,6,beam,train,true,HBD,34_Chow Yei Ching Building/Exterior/train/train_34_ex.json:IMG_2111.JPG3364317:125,426.28,0.0,1799.72,622.88
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/val/IMG_1953.JPG,0,wall,val,true,HBD,34_Chow Yei Ching Building/Exterior/val/val_34_ex.json:IMG_1953.JPG2833050:1,0.0,0.0,3024.0,2970.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Exterior/val/IMG_1953.JPG,2,floor,val,true,HBD,34_Chow Yei Ching Building/Exterior/val/val_34_ex.json:IMG_1953.JPG2833050:2,0.0,2092.24,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Interior/test/IMG_1928.JPG,9,door,test,true,HBD,34_Chow Yei Ching Building/Interior/test/test_34_in.json:IMG_1928.JPG1688850:1,39.96,730.84,548.04,2908.16
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Interior/test/IMG_1928.JPG,9,door,test,true,HBD,34_Chow Yei Ching Building/Interior/test/test_34_in.json:IMG_1928.JPG1688850:2,825.76,70.44,2424.24,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Interior/test/IMG_1928.JPG,0,wall,test,true,HBD,34_Chow Yei Ching Building/Interior/test/test_34_in.json:IMG_1928.JPG1688850:3,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Interior/test/IMG_1928.JPG,0,wall,test,true,HBD,34_Chow Yei Ching Building/Interior/test/test_34_in.json:IMG_1928.JPG1688850:4,8.52,700.92,131.48,2616.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/34_Chow Yei Ching Building/Interior/test/IMG_1928.JPG,3,ceiling,test,true,HBD,34_Chow Yei Ching Building/Interior/test/test_34_in.json:IMG_1928.JPG1688850:6,0.0,0.0,2346.8,909.08
