image_path,label_id,label_name,split,included,source_dataset,source_image_id,damage_cues
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001952.jpg,1,visible_damage_detected,train,true,dacl1k,14_001952.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001262.jpg,0,no_visible_damage,train,true,dacl1k,14_001262.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001376.jpg,1,visible_damage_detected,train,true,dacl1k,14_001376.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000050.jpg,1,visible_damage_detected,train,true,dacl1k,16_000050.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000346.jpg,1,visible_damage_detected,train,true,dacl1k,06_000346.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001770.jpg,1,visible_damage_detected,train,true,dacl1k,14_001770.jpg,Efflorescence|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000460.jpg,1,visible_damage_detected,train,true,dacl1k,06_000460.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000016.jpg,0,no_visible_damage,train,true,dacl1k,17_000016.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000196.jpg,1,visible_damage_detected,train,true,dacl1k,14_000196.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000399.jpg,1,visible_damage_detected,train,true,dacl1k,06_000399.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001914.jpg,1,visible_damage_detected,train,true,dacl1k,14_001914.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000130.jpg,1,visible_damage_detected,train,true,dacl1k,06_000130.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000088.jpg,1,visible_damage_detected,train,true,dacl1k,06_000088.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001254.jpg,1,visible_damage_detected,train,true,dacl1k,14_001254.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001587.jpg,1,visible_damage_detected,train,true,dacl1k,14_001587.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001181.jpg,1,visible_damage_detected,train,true,dacl1k,14_001181.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001783.jpg,1,visible_damage_detected,train,true,dacl1k,14_001783.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001223.jpg,1,visible_damage_detected,train,true,dacl1k,14_001223.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001012.jpg,1,visible_damage_detected,train,true,dacl1k,14_001012.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000257.jpg,1,visible_damage_detected,train,true,dacl1k,16_000257.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000010.jpg,0,no_visible_damage,train,true,dacl1k,14_000010.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000044.jpg,0,no_visible_damage,train,true,dacl1k,16_000044.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001813.jpg,1,visible_damage_detected,train,true,dacl1k,14_001813.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000132.jpg,0,no_visible_damage,train,true,dacl1k,14_000132.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000126.jpg,1,visible_damage_detected,train,true,dacl1k,14_000126.jpg,Crack|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000067.jpg,1,visible_damage_detected,train,true,dacl1k,14_000067.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001788.jpg,1,visible_damage_detected,train,true,dacl1k,14_001788.jpg,Crack|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000059.jpg,0,no_visible_damage,train,true,dacl1k,17_000059.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001273.jpg,1,visible_damage_detected,train,true,dacl1k,14_001273.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000073.jpg,0,no_visible_damage,train,true,dacl1k,17_000073.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000239.jpg,1,visible_damage_detected,train,true,dacl1k,16_000239.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000074.jpg,1,visible_damage_detected,train,true,dacl1k,16_000074.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000149.jpg,1,visible_damage_detected,train,true,dacl1k,14_000149.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001462.jpg,1,visible_damage_detected,train,true,dacl1k,14_001462.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000324.jpg,1,visible_damage_detected,train,true,dacl1k,06_000324.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000300.jpg,1,visible_damage_detected,train,true,dacl1k,16_000300.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001822.jpg,1,visible_damage_detected,train,true,dacl1k,14_001822.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000024.jpg,1,visible_damage_detected,train,true,dacl1k,14_000024.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001869.jpg,1,visible_damage_detected,train,true,dacl1k,14_001869.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000069.jpg,1,visible_damage_detected,train,true,dacl1k,14_000069.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000269.jpg,1,visible_damage_detected,train,true,dacl1k,16_000269.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000094.jpg,1,visible_damage_detected,train,true,dacl1k,16_000094.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000014.jpg,1,visible_damage_detected,train,true,dacl1k,14_000014.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000473.jpg,1,visible_damage_detected,train,true,dacl1k,06_000473.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001619.jpg,1,visible_damage_detected,train,true,dacl1k,14_001619.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001258.jpg,1,visible_damage_detected,train,true,dacl1k,14_001258.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001754.jpg,1,visible_damage_detected,train,true,dacl1k,14_001754.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000026.jpg,1,visible_damage_detected,train,true,dacl1k,06_000026.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001310.jpg,1,visible_damage_detected,train,true,dacl1k,14_001310.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000391.jpg,1,visible_damage_detected,train,true,dacl1k,06_000391.jpg,Crack|Efflorescence|Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001431.jpg,1,visible_damage_detected,train,true,dacl1k,14_001431.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001907.jpg,1,visible_damage_detected,train,true,dacl1k,14_001907.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001252.jpg,1,visible_damage_detected,train,true,dacl1k,14_001252.jpg,Crack|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000001.jpg,1,visible_damage_detected,train,true,dacl1k,14_000001.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000227.jpg,1,visible_damage_detected,train,true,dacl1k,06_000227.jpg,Efflorescence|Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000403.jpg,1,visible_damage_detected,train,true,dacl1k,06_000403.jpg,Crack|Efflorescence|Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000264.jpg,1,visible_damage_detected,train,true,dacl1k,06_000264.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000041.jpg,0,no_visible_damage,train,true,dacl1k,17_000041.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001013.jpg,1,visible_damage_detected,train,true,dacl1k,14_001013.jpg,Efflorescence|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001423.jpg,1,visible_damage_detected,train,true,dacl1k,14_001423.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000176.jpg,1,visible_damage_detected,train,true,dacl1k,16_000176.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000146.jpg,1,visible_damage_detected,train,true,dacl1k,16_000146.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001499.jpg,1,visible_damage_detected,train,true,dacl1k,14_001499.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001830.jpg,1,visible_damage_detected,train,true,dacl1k,14_001830.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001905.jpg,1,visible_damage_detected,train,true,dacl1k,14_001905.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001702.jpg,1,visible_damage_detected,train,true,dacl1k,14_001702.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001183.jpg,1,visible_damage_detected,train,true,dacl1k,14_001183.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001618.jpg,1,visible_damage_detected,train,true,dacl1k,14_001618.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000191.jpg,1,visible_damage_detected,train,true,dacl1k,06_000191.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000007.jpg,0,no_visible_damage,train,true,dacl1k,06_000007.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001597.jpg,1,visible_damage_detected,train,true,dacl1k,14_001597.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001105.jpg,1,visible_damage_detected,train,true,dacl1k,14_001105.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000116.jpg,0,no_visible_damage,train,true,dacl1k,06_000116.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001540.jpg,1,visible_damage_detected,train,true,dacl1k,14_001540.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000275.jpg,1,visible_damage_detected,train,true,dacl1k,06_000275.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001809.jpg,1,visible_damage_detected,train,true,dacl1k,14_001809.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000011.jpg,0,no_visible_damage,train,true,dacl1k,17_000011.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000057.jpg,1,visible_damage_detected,train,true,dacl1k,14_000057.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001018.jpg,0,no_visible_damage,train,true,dacl1k,14_001018.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000262.jpg,1,visible_damage_detected,train,true,dacl1k,06_000262.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000321.jpg,1,visible_damage_detected,train,true,dacl1k,06_000321.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000153.jpg,1,visible_damage_detected,train,true,dacl1k,14_000153.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001886.jpg,1,visible_damage_detected,train,true,dacl1k,14_001886.jpg,Crack|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001202.jpg,1,visible_damage_detected,train,true,dacl1k,14_001202.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001058.jpg,1,visible_damage_detected,train,true,dacl1k,14_001058.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001147.jpg,1,visible_damage_detected,train,true,dacl1k,14_001147.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000058.jpg,1,visible_damage_detected,train,true,dacl1k,14_000058.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001501.jpg,1,visible_damage_detected,train,true,dacl1k,14_001501.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000137.jpg,1,visible_damage_detected,train,true,dacl1k,14_000137.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001100.jpg,1,visible_damage_detected,train,true,dacl1k,14_001100.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000042.jpg,0,no_visible_damage,train,true,dacl1k,14_000042.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/17_000068.jpg,0,no_visible_damage,train,true,dacl1k,17_000068.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001354.jpg,1,visible_damage_detected,train,true,dacl1k,14_001354.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000020.jpg,1,visible_damage_detected,train,true,dacl1k,14_000020.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001234.jpg,1,visible_damage_detected,train,true,dacl1k,14_001234.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000449.jpg,1,visible_damage_detected,train,true,dacl1k,06_000449.jpg,Crack|Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001375.jpg,1,visible_damage_detected,train,true,dacl1k,14_001375.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001495.jpg,1,visible_damage_detected,train,true,dacl1k,14_001495.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001211.jpg,1,visible_damage_detected,train,true,dacl1k,14_001211.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001269.jpg,1,visible_damage_detected,train,true,dacl1k,14_001269.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000160.jpg,1,visible_damage_detected,train,true,dacl1k,06_000160.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_000095.jpg,1,visible_damage_detected,train,true,dacl1k,14_000095.jpg,Spalling|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001336.jpg,1,visible_damage_detected,train,true,dacl1k,14_001336.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001839.jpg,1,visible_damage_detected,train,true,dacl1k,14_001839.jpg,Spalling|BarsExposed|Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000314.jpg,1,visible_damage_detected,train,true,dacl1k,06_000314.jpg,Crack
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001319.jpg,1,visible_damage_detected,train,true,dacl1k,14_001319.jpg,Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001392.jpg,1,visible_damage_detected,train,true,dacl1k,14_001392.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000152.jpg,1,visible_damage_detected,train,true,dacl1k,06_000152.jpg,Efflorescence
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/06_000404.jpg,1,visible_damage_detected,train,true,dacl1k,06_000404.jpg,Crack|Efflorescence|Spalling
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001867.jpg,0,no_visible_damage,train,true,dacl1k,14_001867.jpg,
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/14_001368.jpg,1,visible_damage_detected,train,true,dacl1k,14_001368.jpg,Rust
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/dacl1k/v1/16_000081.jpg,1,visible_damage_detected,train,true,dacl1k,16_000081.jpg,Spalling|Rust
